,,volume
2020-01-28,222,77.9864817425127
2020-01-28,374,80.4705491232192
2020-01-28,12,151.64737005628098
2020-01-28,418,120.81869294193137
2020-01-28,447,101.74477370700902
2020-01-28,232,183.75302349635146
2020-01-28,123,56.42444711884769
2020-01-28,309,48.24271078258791
2020-01-29,380,109.98466260415451
2020-01-29,351,108.06799967908663
2020-01-29,288,96.00090664778759
2020-01-29,91,118.63515239621105
2020-01-29,428,121.99782850007857
2020-01-29,93,250.79498933595815
2020-01-29,44,236.46340800011188
2020-01-29,424,53.29790943726151
2020-01-30,166,128.79086544616166
2020-01-30,380,113.42255212454513
2020-01-30,223,98.7942429070021
2020-01-30,442,106.68161388590251
2020-01-30,21,68.15705331668545
2020-01-30,208,123.96861000953736
2020-01-30,66,119.64359411321259
2020-01-30,147,104.28438413232348
2020-01-30,221,258.1655575532637
2020-01-30,16,294.8676295928661
2020-01-30,24,298.41358500445875
2020-01-30,98,198.53211791357398
2020-01-30,177,283.6818516568876
2020-01-30,347,48.68049186414116
2020-01-31,380,111.77164559613193
2020-01-31,179,91.75020357624992
2020-01-31,435,108.85447198629305
2020-01-31,73,156.82874685062384
2020-01-31,289,83.55327917616964
2020-01-31,84,104.3727586137342
2020-01-31,404,84.14201459066192
2020-01-31,74,95.16040342349487
2020-01-31,110,224.0882057466823
2020-01-31,332,43.70840102395316
2020-01-31,319,53.15558433353604
2020-02-01,150,127.15130814880919
2020-02-01,30,66.88277733240012
2020-02-01,162,127.91763055187215
2020-02-01,74,98.65065644287776
2020-02-01,125,184.98885631208313
2020-02-01,129,169.7804589259128
2020-02-01,98,205.02465979730133
2020-02-01,210,227.43289162089056
2020-02-02,75,101.9756701313282
2020-02-02,393,89.49486393316744
2020-02-02,291,138.51384981167874
2020-02-02,55,60.45952859065308
2020-02-02,372,126.8332535546227
2020-02-02,169,254.26991012493428
2020-02-02,0,218.34285013375788
2020-02-03,17,89.93284861969194
2020-02-03,353,51.23404580303639
2020-02-03,66,120.30108361810872
2020-02-03,56,49.45690278989438
2020-02-03,440,112.58221918713198
2020-02-03,276,275.28824750173396
2020-02-03,310,249.67168228621264
2020-02-03,382,214.60151695927874
2020-02-03,394,46.577723156314356
2020-02-03,207,51.37152697434285
2020-02-03,164,61.19533846796949
2020-02-04,26,101.55471135466156
2020-02-04,377,87.3791034374242
2020-02-04,415,61.73122282019105
2020-02-04,274,100.46430715954787
2020-02-04,56,51.887139643211384
2020-02-04,84,111.95123855016801
2020-02-04,354,256.588707640273
2020-02-04,422,56.6667286095343
2020-02-05,270,87.43561105975076
2020-02-05,417,100.19706227058735
2020-02-05,48,125.7268170225977
2020-02-05,159,124.06397048136901
2020-02-05,371,102.48054161915827
2020-02-05,416,102.57828815891699
2020-02-05,63,82.24386659498491
2020-02-05,56,59.88088850097846
2020-02-05,440,99.34656986225559
2020-02-05,447,108.73306589040762
2020-02-05,379,110.63131293789581
2020-02-05,69,220.17765837235285
2020-02-05,93,246.6690561740456
2020-02-06,380,104.12603788959859
2020-02-06,417,107.68075902593468
2020-02-06,185,130.4735677874395
2020-02-06,433,143.4444905633225
2020-02-06,275,100.77118138880311
2020-02-06,442,107.57241212468605
2020-02-06,61,86.90842656587728
2020-02-06,73,163.28623027548667
2020-02-06,343,79.00032106393448
2020-02-06,231,77.98926511119791
2020-02-06,329,91.04500985124965
2020-02-06,208,120.3552840591511
2020-02-06,273,291.88454459985996
2020-02-06,44,233.9417132703617
2020-02-06,255,60.55839642217225
2020-02-07,327,76.37391715323211
2020-02-07,291,136.37405144074754
2020-02-07,413,132.3334499620562
2020-02-07,296,122.22793111772539
2020-02-07,336,137.80648348974074
2020-02-07,124,81.82797569671203
2020-02-07,30,73.22922792366471
2020-02-07,61,93.96996879014847
2020-02-07,333,57.57477165488963
2020-02-07,116,68.71176485321405
2020-02-07,41,71.50281347515796
2020-02-07,19,42.162005060784686
2020-02-08,392,119.98990881827757
2020-02-08,166,127.77650467922265
2020-02-08,80,75.87426695892087
2020-02-08,368,55.46816550064827
2020-02-08,435,107.79795291378018
2020-02-08,73,159.64632907358666
2020-02-08,447,108.52939591408459
2020-02-08,45,230.3707023910138
2020-02-08,202,184.6024301858832
2020-02-08,93,250.263587505368
2020-02-08,337,48.12515845969726
2020-02-08,402,54.02107786391467
2020-02-09,392,127.59321173544113
2020-02-09,179,84.89319271855403
2020-02-09,34,96.83791223952174
2020-02-09,442,110.34679391807691
2020-02-09,353,40.3211022891113
2020-02-09,246,89.50764058457075
2020-02-09,430,148.41870307679767
2020-02-09,374,89.89921500691226
2020-02-09,211,128.31105696614588
2020-02-09,404,89.58254421327578
2020-02-09,232,175.0348116358107
2020-02-09,295,258.39752286874807
2020-02-09,261,47.93412631318581
2020-02-10,240,80.46421792445909
2020-02-10,266,45.389789050761834
2020-02-10,351,99.9784174308844
2020-02-10,100,131.43399155662215
2020-02-10,312,130.76226950511435
2020-02-10,63,93.59652277350953
2020-02-10,68,69.33180492371659
2020-02-10,444,92.00693741947629
2020-02-10,147,105.1306296181568
2020-02-10,324,104.34857158683116
2020-02-10,69,216.64596627021686
2020-02-10,169,252.47755438052775
2020-02-10,295,254.32171134896248
2020-02-10,149,63.88609335227831
2020-02-11,442,105.27498034537851
2020-02-11,142,51.08733898415784
2020-02-11,435,115.17425385336675
2020-02-11,374,80.72225899137123
2020-02-11,318,122.92802088767135
2020-02-11,147,114.08799402382864
2020-02-11,324,116.28653905584238
2020-02-11,47,241.71161448228867
2020-02-11,36,280.18265115300005
2020-02-11,175,317.57522932410086
2020-02-11,59,285.7894285207326
2020-02-11,295,251.2929534255269
2020-02-11,441,236.1203777437887
2020-02-12,96,101.81305118953264
2020-02-12,35,136.25146404266988
2020-02-12,414,88.90861398029746
2020-02-12,48,125.24438977125912
2020-02-12,142,57.98150065060721
2020-02-12,30,72.35035767503953
2020-02-12,21,78.53064961901161
2020-02-12,353,47.3183657999357
2020-02-12,68,67.39820901188556
2020-02-12,50,102.08670659566684
2020-02-12,364,236.74041564552678
2020-02-12,306,266.9337377858104
2020-02-12,303,42.854554533478805
2020-02-13,80,67.24034291321327
2020-02-13,222,70.53319682283846
2020-02-13,145,84.4083400175519
2020-02-13,368,59.217252979989134
2020-02-13,43,131.30993730198412
2020-02-13,33,88.38239627678509
2020-02-13,17,100.1240649942772
2020-02-13,374,86.28891746398469
2020-02-13,404,79.55940879055358
2020-02-13,379,110.45168257163387
2020-02-13,419,274.4845074788045
2020-02-13,216,266.3555573292746
2020-02-13,173,53.753496339077664
2020-02-13,19,63.469509362524704
2020-02-14,96,108.05893779653955
2020-02-14,249,63.53207185587451
2020-02-14,238,121.53575967066394
2020-02-14,421,111.95901568955267
2020-02-14,237,108.3080879510043
2020-02-14,153,78.17437765736553
2020-02-14,447,108.48222975022341
2020-02-14,129,165.08378485806048
2020-02-14,410,62.020524000462935
2020-02-15,80,75.47654118129854
2020-02-15,178,69.54252966361938
2020-02-15,34,88.36414164086644
2020-02-15,320,113.99329743964358
2020-02-15,124,85.04789268434187
2020-02-15,67,109.11691460591095
2020-02-15,371,104.88960312755324
2020-02-15,346,91.48806228117171
2020-02-15,56,48.23758321086795
2020-02-15,447,96.92779393000525
2020-02-15,98,206.33496335234656
2020-02-15,293,47.56309307853469
2020-02-16,220,120.89182296493517
2020-02-16,30,79.64620864475667
2020-02-16,94,28.12579534499928
2020-02-16,56,53.28272940368686
2020-02-16,40,232.12567690985009
2020-02-16,174,234.1169139288475
2020-02-16,395,304.038229822311
2020-02-17,151,121.35468787894192
2020-02-17,351,107.89536702139469
2020-02-17,444,101.32098312623259
2020-02-17,418,109.90858960626096
2020-02-17,241,243.87692163192273
2020-02-18,380,109.52533357926801
2020-02-18,124,79.38024068946271
2020-02-18,435,105.06561056213208
2020-02-18,371,106.23528777036186
2020-02-18,418,117.768740183518
2020-02-18,432,105.85331113780677
2020-02-18,218,203.3318189441155
2020-02-18,252,254.49448035934208
2020-02-19,336,137.10075841022615
2020-02-19,67,119.3521988630278
2020-02-19,421,107.36214270465429
2020-02-19,404,87.81464575654479
2020-02-19,221,256.14260305891645
2020-02-19,335,54.98282342620579
2020-02-20,92,100.7340197299913
2020-02-20,130,111.96995814643265
2020-02-20,245,117.94058003330422
2020-02-20,91,119.96991536086969
2020-02-20,440,105.13643304639507
2020-02-20,126,352.9192063152276
2020-02-20,215,271.0084047708715
2020-02-20,69,212.5440241621668
2020-02-20,294,285.9762177846315
2020-02-20,0,223.7484665401702
2020-02-20,295,252.39917911362397
2020-02-20,205,226.85130248706287
2020-02-20,198,58.62394294335665
2020-02-21,92,111.97715984041938
2020-02-21,393,100.32853283254659
2020-02-21,17,96.89287139967729
2020-02-21,153,78.3979248437251
2020-02-21,147,108.18378954163093
2020-02-21,69,221.49596001944505
2020-02-21,202,175.96185277117485
2020-02-21,137,52.35713525864745
2020-02-21,319,49.181878253195976
2020-02-22,270,92.03796586806854
2020-02-22,393,96.8650507460933
2020-02-22,222,79.03164885910441
2020-02-22,159,121.88628804987694
2020-02-22,343,67.26246502561179
2020-02-22,246,84.61326584433364
2020-02-22,36,281.6843599152141
2020-02-22,349,275.2488177071255
2020-02-22,176,57.09573720920931
2020-02-23,43,126.14329469883332
2020-02-23,27,171.39346470826263
2020-02-23,217,266.52196810535753
2020-02-23,292,240.78029435884795
2020-02-23,419,264.77427441089344
2020-02-23,429,244.57375550709307
2020-02-23,285,261.99970816684134
2020-02-24,413,135.5086423391599
2020-02-24,439,118.98463871570368
2020-02-24,143,105.72732363752954
2020-02-24,189,89.0801925040171
2020-02-24,73,159.34723415636626
2020-02-24,346,92.11141225226223
2020-02-24,56,57.284447013573846
2020-02-24,428,121.22018345633461
2020-02-24,306,257.7602058182248
2020-02-24,99,229.7134518276539
2020-02-24,42,59.68541651695612
2020-02-25,166,117.66582769783543
2020-02-25,11,102.01964088609394
2020-02-25,222,74.46289471334565
2020-02-25,162,129.09167020776582
2020-02-25,63,79.52548510587344
2020-02-25,88,219.50510802407723
2020-02-25,193,217.3894100310782
2020-02-25,229,58.447628511910246
2020-02-26,222,72.5348046466042
2020-02-26,275,104.59877981092102
2020-02-26,220,120.13570134904577
2020-02-26,55,60.36070424766126
2020-02-26,353,51.233162809139095
2020-02-26,12,147.7673102580593
2020-02-26,153,85.9486805157993
2020-02-26,324,115.27753618533752
2020-02-26,404,80.15093003235503
2020-02-26,5,276.4772371836768
2020-02-26,263,43.20584239450911
2020-02-26,234,58.19962708504182
2020-02-27,375,102.19543802978544
2020-02-27,377,86.34473631343438
2020-02-27,275,109.56346172115222
2020-02-27,351,100.4344245048615
2020-02-27,246,92.52504868626036
2020-02-27,346,91.5278169044736
2020-02-27,208,116.71540776783385
2020-02-27,447,98.67439681486147
2020-02-27,379,103.6309467238109
2020-02-27,387,345.7180495914788
2020-02-27,305,46.12361916772051
2020-02-27,272,36.28801937722913
2020-02-27,261,52.43211376817463
2020-02-28,166,117.02696790950172
2020-02-28,55,62.23996635702011
2020-02-28,320,112.6110895884944
2020-02-28,253,173.54037801104806
2020-02-28,353,52.14087940255285
2020-02-28,260,82.36861600782471
2020-02-28,91,117.08287429537121
2020-02-28,404,82.69831730868853
2020-02-28,22,56.805949988449555
2020-02-29,375,109.53343877032657
2020-02-29,35,142.59958102491984
2020-02-29,368,47.62328764474496
2020-02-29,274,95.34149345280966
2020-02-29,66,118.80150549211305
2020-02-29,84,97.63666692268714
2020-02-29,154,240.13326720331446
2020-02-29,378,218.70841471645755
2020-02-29,281,270.82195755654124
2020-02-29,398,49.33489189006417
2020-02-29,309,38.922815764367755
2020-02-29,423,47.715087106544246
2020-02-29,287,72.06522649929656
2020-03-01,380,105.81054051790741
2020-03-01,266,45.38248372890194
2020-03-01,357,94.99438763639814
2020-03-01,27,174.3431419378472
2020-03-01,418,121.51072897125832
2020-03-01,432,112.69284445669184
2020-03-01,440,113.48943079361597
2020-03-01,51,236.21582955177428
2020-03-01,391,223.34665565206518
2020-03-01,313,220.37244383113705
2020-03-01,137,44.22287973752491
2020-03-01,410,59.98959352983966
2020-03-02,140,110.42487930946331
2020-03-02,178,69.76354339728888
2020-03-02,417,107.30800912472857
2020-03-02,11,108.23301777003294
2020-03-02,336,149.28707609355814
2020-03-02,288,86.1218637784748
2020-03-02,210,226.24880364692194
2020-03-02,72,52.18179803809142
2020-03-02,290,61.532032321598045
2020-03-03,23,114.82313098586374
2020-03-03,327,85.77260730923754
2020-03-03,240,67.79264557862675
2020-03-03,222,75.0780670924377
2020-03-03,363,132.9217692838631
2020-03-03,48,115.76615292064362
2020-03-03,162,128.8922140966539
2020-03-03,146,71.40581024612636
2020-03-03,374,86.35726136191388
2020-03-03,66,119.9293444380837
2020-03-03,84,102.84577493112297
2020-03-03,74,97.49576062247155
2020-03-04,240,72.76393894963519
2020-03-04,414,99.26727466009886
2020-03-04,249,63.88014631746901
2020-03-04,43,122.13565210330664
2020-03-04,346,83.26097597681401
2020-03-04,447,99.08585935839606
2020-03-04,22,67.2187712491033
2020-03-04,121,39.06388826539942
2020-03-05,375,113.27673320495738
2020-03-05,10,97.65824094572042
2020-03-05,58,181.77899598215092
2020-03-05,56,45.95980921269278
2020-03-05,340,36.85725564452516
2020-03-05,173,53.441227583617106
2020-03-06,223,114.04177308293491
2020-03-06,8,108.65310950595571
2020-03-06,329,83.37816165130529
2020-03-06,153,83.76065567073077
2020-03-06,18,239.3642790317074
2020-03-06,224,268.159660144234
2020-03-06,397,344.2886942895415
2020-03-06,341,266.4299693272702
2020-03-06,77,50.5911475770993
2020-03-07,17,101.8530924474394
2020-03-07,372,131.99177201823386
2020-03-07,6,207.702500774917
2020-03-07,95,238.9173180711093
2020-03-07,316,45.161936037905875
2020-03-08,446,80.06378697762781
2020-03-08,278,104.61109015337883
2020-03-08,440,103.33923867949031
2020-03-08,50,101.53337986752817
2020-03-08,324,108.30742717316464
2020-03-08,169,258.2553522875773
2020-03-08,322,258.1303778581328
2020-03-08,347,47.68049168910013
2020-03-09,393,92.0679694893219
2020-03-09,178,75.03840778094639
2020-03-09,185,127.81182584897756
2020-03-09,236,108.86426012395634
2020-03-09,400,163.53947626764628
2020-03-09,238,115.72948845834959
2020-03-09,253,175.19114636505336
2020-03-09,152,114.53046337290696
2020-03-09,237,105.68211440926116
2020-03-09,68,63.117394885538225
2020-03-09,161,91.03985698385716
2020-03-09,36,275.1241889909753
2020-03-09,168,227.03633841568725
2020-03-09,285,261.6924027962893
2020-03-09,103,292.50370667201014
2020-03-09,182,45.30993915966677
2020-03-10,179,86.85420249742518
2020-03-10,48,124.12877886494259
2020-03-10,346,90.91143364081407
2020-03-10,432,115.51720154616424
2020-03-10,216,254.55205384036742
2020-03-10,395,301.39282826027153
2020-03-10,311,292.8758120691707
2020-03-11,377,81.77828382051563
2020-03-11,355,135.94390357328578
2020-03-11,33,94.64733108033522
2020-03-11,390,100.46654871024613
2020-03-11,432,109.52644803831772
2020-03-11,69,217.0131366818351
2020-03-11,168,229.87366323162712
2020-03-11,193,207.68789167460903
2020-03-11,323,276.96844345979275
2020-03-11,32,289.29352891869195
2020-03-11,164,65.68176895103493
2020-03-12,249,76.97479625177387
2020-03-12,94,18.48087971072182
2020-03-12,230,275.5481157458658
2020-03-12,342,62.13813067453735
2020-03-12,244,64.32303230587226
2020-03-13,166,118.92591765073833
2020-03-13,223,102.51825360575221
2020-03-13,435,112.15326990150486
2020-03-13,63,82.18049874603119
2020-03-13,27,169.19766241452206
2020-03-13,404,83.42533939763406
2020-03-13,69,224.2936048534337
2020-03-13,172,225.07929002135478
2020-03-13,157,47.01918513539239
2020-03-14,166,125.80987748233824
2020-03-14,417,106.47048560884608
2020-03-14,107,109.25575747999166
2020-03-14,275,105.63126765872917
2020-03-14,260,89.17982726439428
2020-03-14,329,85.79928013905852
2020-03-14,168,231.9012838519055
2020-03-14,281,279.7294537026274
2020-03-14,297,180.578146450864
2020-03-14,177,288.71234744156465
2020-03-15,377,87.8562767708963
2020-03-15,35,138.27531942678965
2020-03-15,91,117.24550425331716
2020-03-15,428,117.19711036439834
2020-03-15,292,233.75869192637322
2020-03-15,342,62.4023794235887
2020-03-15,257,50.27052078809079
2020-03-15,243,56.358300033583255
2020-03-16,166,125.00772554015376
2020-03-16,417,111.68829048438197
2020-03-16,145,84.18459288089389
2020-03-16,48,124.9346172572743
2020-03-16,152,111.12717335336993
2020-03-16,432,109.69564299280425
2020-03-16,66,124.88596870813903
2020-03-16,325,238.79000731601627
2020-03-16,280,47.62668663953026
2020-03-16,118,58.584440450091584
2020-03-17,249,55.047695375246576
2020-03-17,91,115.79348857851502
2020-03-17,153,78.95359815909097
2020-03-17,311,283.9154517387065
2020-03-17,252,241.84487087519312
2020-03-17,133,65.09896075954418
2020-03-18,140,118.76205605088805
2020-03-18,80,74.15762919055086
2020-03-18,380,102.74057302824674
2020-03-18,222,77.15148893165622
2020-03-18,66,117.8227719735961
2020-03-18,102,207.94914824439022
2020-03-18,141,55.99821464485831
2020-03-19,415,51.94415101393541
2020-03-19,159,116.85253029049471
2020-03-19,63,84.19870988541786
2020-03-19,146,78.37429229145273
2020-03-19,231,75.34642918474262
2020-03-19,45,224.41447508421444
2020-03-19,225,225.0691346321336
2020-03-19,192,241.47675605388466
2020-03-19,265,52.819600250910646
2020-03-19,78,59.23362033385635
2020-03-20,380,105.03321277602902
2020-03-20,259,56.11750443276746
2020-03-20,220,117.12684515819207
2020-03-20,442,112.81556155116932
2020-03-20,10,88.27208404694946
2020-03-20,56,54.41209826547254
2020-03-20,50,98.60271928105662
2020-03-20,153,81.7550709047771
2020-03-20,324,108.86208835519793
2020-03-20,404,79.56709784471457
2020-03-20,169,258.42488834482145
2020-03-20,31,242.30500517044442
2020-03-20,365,56.134167032656876
2020-03-21,166,118.83556443567662
2020-03-21,417,105.88225075417323
2020-03-21,442,107.78031462101144
2020-03-21,371,113.69296361514151
2020-03-21,374,86.72760316643509
2020-03-21,418,111.27107620516797
2020-03-21,102,210.91070460998296
2020-03-22,417,115.73251862465995
2020-03-22,68,60.09889998208418
2020-03-22,318,116.63654005237503
2020-03-22,295,255.19630624254674
2020-03-22,412,53.554218859349916
2020-03-22,443,51.16635522505065
2020-03-22,370,61.628477940564046
2020-03-23,375,111.90589026305875
2020-03-23,417,104.25422511176988
2020-03-23,439,111.65409596687176
2020-03-23,124,89.421100664382
2020-03-23,48,122.0172912160643
2020-03-23,159,111.8899457946095
2020-03-23,112,86.33203305260903
2020-03-23,374,76.83250053355844
2020-03-23,418,124.57374475289369
2020-03-23,217,258.9611304447268
2020-03-23,250,220.08885676428076
2020-03-23,193,218.1009012288864
2020-03-23,273,289.5301593734794
2020-03-23,170,63.34284048880075
2020-03-24,35,145.76752119037772
2020-03-24,442,116.60276090705106
2020-03-24,238,101.00500070418437
2020-03-24,418,112.45969616944478
2020-03-24,381,316.4946278624632
2020-03-24,367,271.5037387876197
2020-03-24,315,303.9271294839002
2020-03-24,90,258.3382513993783
2020-03-24,173,54.67915448174013
2020-03-24,261,49.34119213889253
2020-03-24,141,56.000316130182654
2020-03-25,222,74.49377236129025
2020-03-25,201,111.66656117640086
2020-03-25,421,98.80217263683028
2020-03-25,165,107.60408281704855
2020-03-25,390,89.90580339461494
2020-03-25,435,114.31650578587677
2020-03-25,108,100.01205108309179
2020-03-25,17,101.09824857433912
2020-03-25,153,78.13853153269699
2020-03-25,147,106.59376279897485
2020-03-25,324,115.71775399279178
2020-03-25,129,171.35582972834047
2020-03-25,411,192.4603079055247
2020-03-26,23,112.63703897736465
2020-03-26,446,87.712933655846
2020-03-26,408,75.46964766783051
2020-03-26,254,107.49800218823843
2020-03-26,447,103.88143816226827
2020-03-26,45,242.89365436157013
2020-03-26,109,46.40346024384241
2020-03-27,392,116.00544506970948
2020-03-27,166,131.81303631112118
2020-03-27,408,85.73947581071032
2020-03-27,426,119.61503442822162
2020-03-27,222,87.32786462546646
2020-03-27,143,102.00608913334281
2020-03-27,142,56.22124980951558
2020-03-27,247,143.12052013030632
2020-03-27,231,86.27080597276253
2020-03-27,406,156.584042789565
2020-03-27,191,65.35369380680694
2020-03-28,270,98.72629891539275
2020-03-28,220,112.84599631084612
2020-03-28,442,114.49691283187549
2020-03-28,421,106.17478944201905
2020-03-28,21,75.3378636199116
2020-03-28,329,85.12265092421968
2020-03-28,268,130.9090356299317
2020-03-28,350,252.19487734131005
2020-03-28,366,80.55259823630819
2020-03-29,105,88.43927910777951
2020-03-29,236,113.42493049255177
2020-03-29,223,92.43591288907731
2020-03-29,246,90.30539435195232
2020-03-29,56,51.566908223198396
2020-03-29,0,225.06093966095904
2020-03-29,299,310.180663789063
2020-03-30,291,135.5749172717599
2020-03-30,355,137.45906543862395
2020-03-30,153,76.53532140251203
2020-03-30,404,87.3820252601097
2020-03-30,202,187.01684703712664
2020-03-30,0,231.88571352983607
2020-03-30,214,39.55620439630478
2020-03-31,433,137.55461896333563
2020-03-31,414,92.55370908270393
2020-03-31,351,101.02757164739798
2020-03-31,247,144.2899486266829
2020-03-31,91,112.41072549182005
2020-03-31,153,76.11753307161374
2020-03-31,224,258.34290515318344
2020-03-31,295,259.1899425558341
2020-03-31,205,228.87506410534772
2020-03-31,358,207.69495967902614
2020-04-01,380,101.44842723316486
2020-04-01,415,52.802069839825215
2020-04-01,414,84.03766199850581
2020-04-01,10,93.635186326956
2020-04-01,91,119.26529764188624
2020-04-01,440,99.7456036502617
2020-04-01,404,82.00907677230359
2020-04-01,79,171.04212922601133
2020-04-01,32,288.6687276933952
2020-04-01,242,61.35507907971614
2020-04-01,137,52.466826493197
2020-04-02,130,109.57359276834582
2020-04-02,142,62.4546242735384
2020-04-02,68,57.27594490766752
2020-04-02,161,97.32646903349037
2020-04-02,324,108.93252287488538
2020-04-02,241,242.93562524094472
2020-04-02,70,57.88955596606588
2020-04-02,309,45.18439703123897
2020-04-03,380,116.73944065606224
2020-04-03,439,106.75265674095195
2020-04-03,442,120.20842394474624
2020-04-03,201,101.38060137089047
2020-04-03,63,85.33522447748841
2020-04-03,56,50.65941458868058
2020-04-03,153,79.66594576890488
2020-04-03,147,111.36254480349868
2020-04-03,402,51.93281501806004
2020-04-04,201,104.1260746695584
2020-04-04,8,101.17537117917581
2020-04-04,430,147.37902810886732
2020-04-04,418,122.34432986118806
2020-04-04,161,93.24245005196117
2020-04-04,169,259.5595512167253
2020-04-05,296,123.8006617566212
2020-04-05,439,114.46877496648092
2020-04-05,368,55.15695120417707
2020-04-05,421,114.93931271133845
2020-04-05,112,82.92808923645725
2020-04-05,353,49.850044416371055
2020-04-05,283,119.77211839052188
2020-04-05,405,104.73175369010887
2020-04-05,91,108.09421194991856
2020-04-05,66,116.32638228233066
2020-04-05,300,226.39257587332625
2020-04-05,424,49.392757825770666
2020-04-05,198,52.846148159047694
2020-04-06,92,105.22698994846797
2020-04-06,179,94.8072821580157
2020-04-06,143,105.86050901129053
2020-04-06,343,83.96496124028626
2020-04-06,329,81.34679127134743
2020-04-06,153,77.84726217154778
2020-04-06,168,224.8931118184251
2020-04-06,265,57.628648072036476
2020-04-06,204,57.22688550687304
2020-04-07,178,66.47453241351938
2020-04-07,413,135.6450058224263
2020-04-07,377,82.18093258887963
2020-04-07,30,68.7846749008946
2020-04-07,421,105.77958990366453
2020-04-07,108,107.95642982346547
2020-04-07,444,96.25018325885085
2020-04-07,28,258.82347689054257
2020-04-07,98,199.83283836167533
2020-04-07,144,48.36349004462838
2020-04-08,442,106.56929789985283
2020-04-08,249,62.33508390474594
2020-04-08,48,121.42235407923513
2020-04-08,278,103.90731040252521
2020-04-08,374,90.90710032596229
2020-04-08,418,113.6673865710387
2020-04-08,404,79.83675352586232
2020-04-08,337,60.634159591913026
2020-04-08,85,53.61185136740693
2020-04-09,274,92.96302063144411
2020-04-09,124,81.3486156961174
2020-04-09,56,47.15586256598669
2020-04-09,404,90.1428507172076
2020-04-09,294,277.4107681488628
2020-04-09,441,229.47990468710546
2020-04-09,403,49.67189984479854
2020-04-10,421,102.46329693433469
2020-04-10,324,107.7466556884245
2020-04-10,139,209.03775964195395
2020-04-10,79,171.81554931610972
2020-04-11,179,91.732898022276
2020-04-11,55,64.52008282687626
2020-04-11,421,107.11267343831642
2020-04-11,10,86.07257565987506
2020-04-11,189,100.2920481336476
2020-04-11,288,82.01346716709124
2020-04-11,260,77.09025998630719
2020-04-11,91,112.1576241176544
2020-04-11,324,115.16283836311904
2020-04-11,379,98.42950403441257
2020-04-11,367,256.08905954597924
2020-04-12,413,140.11541730942628
2020-04-12,223,112.00188460733732
2020-04-12,143,105.80319446723706
2020-04-12,249,70.75701173724553
2020-04-12,329,88.52584234407777
2020-04-12,404,81.44315791841973
2020-04-12,292,237.0718746785372
2020-04-12,205,219.74437661221592
2020-04-12,183,66.16908582110634
2020-04-13,151,108.2953460214109
2020-04-13,380,97.72988722818162
2020-04-13,414,86.67059978954063
2020-04-13,368,56.66407656549961
2020-04-13,355,131.88192175280622
2020-04-13,12,154.34303687247632
2020-04-13,279,244.02420764053954
2020-04-13,6,203.9155469338808
2020-04-13,349,265.7482279472431
2020-04-14,417,102.57516701335288
2020-04-14,220,125.90954360821564
2020-04-14,56,58.70722313270604
2020-04-14,50,104.48736839652867
2020-04-14,40,235.01311554398782
2020-04-14,360,241.83682766156068
2020-04-15,375,110.43063887548777
2020-04-15,380,109.6005415066547
2020-04-15,11,107.07677340248487
2020-04-15,223,92.4584658456867
2020-04-15,442,111.01451344071911
2020-04-15,231,80.05587836575063
2020-04-15,56,58.708432765987126
2020-04-15,69,230.54997110978627
2020-04-15,83,217.61681619713403
2020-04-15,79,175.8725164991974
2020-04-15,135,276.1964399253537
2020-04-15,103,292.7659093713454
2020-04-16,80,71.10220260222943
2020-04-16,240,75.24255878203562
2020-04-16,146,75.2550389319507
2020-04-16,84,109.22191268310539
2020-04-16,187,189.54761959848278
2020-04-16,168,223.93162545863407
2020-04-17,446,79.42882770918777
2020-04-17,80,63.63399106015774
2020-04-17,194,84.22418759537346
2020-04-17,220,123.72568030266666
2020-04-17,368,47.34856756639064
2020-04-17,351,95.61138770874557
2020-04-17,8,99.28118314506467
2020-04-17,391,217.54080230500642
2020-04-17,382,216.89294201082012
2020-04-18,75,95.60480127131629
2020-04-18,408,79.01324370729446
2020-04-18,96,107.23596655789063
2020-04-18,35,141.4603252484879
2020-04-18,418,115.16932674028259
2020-04-18,440,101.93556433006047
2020-04-18,69,216.09908282968792
2020-04-18,419,274.1600971125202
2020-04-18,154,237.37550706352624
2020-04-18,110,219.1183739879821
2020-04-18,89,65.16539764350715
2020-04-18,144,60.78432210899137
2020-04-19,96,109.47032520401689
2020-04-19,417,106.0856971084253
2020-04-19,165,103.84772498224291
2020-04-19,343,67.52129061054656
2020-04-19,68,68.31821967131981
2020-04-19,91,112.10942328392288
2020-04-19,16,306.5126569687428
2020-04-20,105,82.39227636968877
2020-04-20,152,103.83032749281934
2020-04-20,435,115.0869077352819
2020-04-20,63,86.92632621368928
2020-04-20,260,86.99009086212382
2020-04-20,68,60.45676106152308
2020-04-20,153,85.42388898974885
2020-04-20,169,260.81646132844895
2020-04-20,286,302.84059476235853
2020-04-20,315,295.3875959145438
2020-04-21,296,138.037520090437
2020-04-21,351,105.23167919633407
2020-04-21,320,107.63825113533755
2020-04-21,61,94.62020871750218
2020-04-21,438,86.36529922007043
2020-04-21,444,106.44801411816587
2020-04-21,147,113.26869392074127
2020-04-21,169,255.78171304709758
2020-04-21,202,186.0232750592338
2020-04-21,62,58.80469115024559
2020-04-22,30,70.49254467720625
2020-04-22,165,101.15099460840702
2020-04-22,146,78.13117295743874
2020-04-22,330,128.93002000536143
2020-04-22,224,276.4360125684681
2020-04-22,14,205.41741706403215
2020-04-22,132,277.6275687514862
2020-04-22,138,305.66002072283777
